city,avgCoveredCharges,averagePayments
ABERDEEN,19173,7192
MITCHELL,19326,6837
RAPID CITY,20022,8973
SIOUX FALLS,20434,6881
WATERTOWN,12729,6497
YANKTON,20021,6949
