city,avgCoveredCharges,averagePayments
ABERDEEN,23702,9372
BROOKINGS,14773,5741
DAKOTA DUNES,61606,13452
MITCHELL,22287,7617
PIERRE,21835,8211
PINE RIDGE,5718,6428
RAPID CITY,34295,12466
ROSEBUD,6138,5869
SIOUX FALLS,34426,10621
SPEARFISH,22212,9386
WATERTOWN,14933,7483
YANKTON,25719,8790
