city,avgCoveredCharges,averagePayments
BARRE,16823,10617
BENNINGTON,15991,7813
BRATTLEBORO,16070,9820
BURLINGTON,24233,14551
RUTLAND,22997,12173
SAINT ALBANS,11675,9657
