city,avgCoveredCharges,averagePayments
BARRE,18686,10397
BENNINGTON,14516,7035
BRATTLEBORO,15029,9767
BURLINGTON,14855,10566
RUTLAND,16125,8978
SAINT ALBANS,15667,10640
