city,avgCoveredCharges,averagePayments
BOISE,15782,6131
CALDWELL,18025,6314
COEUR D'ALENE,16101,6446
IDAHO FALLS,24258,6291
LEWISTON,19787,7520
NAMPA,13694,6041
POCATELLO,17131,8073
REXBURG,9487,6049
TWIN FALLS,13980,5929
