city,avgCoveredCharges,averagePayments
ALBANY,9223,4642
ASHLAND,11606,4351
BARDSTOWN,9545,6086
BOWLING GREEN,17857,4398
CAMPBELLSVILLE,10136,4233
COLUMBIA,11515,4804
CORBIN,11082,4324
COVINGTON,10504,4435
CYNTHIANA,7755,4640
DANVILLE,10227,4384
ELIZABETHTOWN,7409,3912
FLEMINGSBURG,10099,4485
FLORENCE,10926,4474
FORT THOMAS,10009,4203
FRANKFORT,17457,4382
FULTON,19248,4237
GEORGETOWN,12125,4337
GLASGOW,8034,4371
GREENVILLE,11266,4187
HARLAN,10635,4631
HAZARD,14590,4597
HENDERSON,13968,4567
HOPKINSVILLE,11114,4191
JACKSON,16753,3902
LA GRANGE,10868,4092
LEBANON,14171,4664
LEITCHFIELD,11250,4442
LEXINGTON,11159,4701
LONDON,11944,4659
LOUISA,19117,4020
LOUISVILLE,15453,4938
MADISONVILLE,13495,4343
MANCHESTER,15890,5026
MARION,7705,4082
MAYFIELD,10192,4029
MAYSVILLE,9336,4066
MIDDLESBORO,12835,4271
MOREHEAD,10068,5082
MOUNT STERLING,6386,4469
MOUNT VERNON,8332,4992
MURRAY,11329,3889
OWENSBORO,9000,5205
PADUCAH,8952,3789
PAINTSVILLE,40244,4084
PARIS,8676,4127
PIKEVILLE,21502,5392
PINEVILLE,7370,3940
PRESTONSBURG,8653,4542
RICHMOND,9783,4827
RUSSELLVILLE,17489,4328
SHELBYVILLE,12048,3925
SOMERSET,16390,4567
SOUTH WILLIAMSO,12378,4445
TOMPKINSVILLE,8609,5098
WHITESBURG,14941,4793
WINCHESTER,8105,4567
