city,avgCoveredCharges,averagePayments
ASHLAND,25452,7627
BARDSTOWN,18633,7243
BOWLING GREEN,19097,7559
CAMPBELLSVILLE,22935,7273
CORBIN,25480,7417
COVINGTON,23476,7776
DANVILLE,14984,7147
ELIZABETHTOWN,13816,6730
FLORENCE,19730,7246
FORT THOMAS,21969,7214
FRANKFORT,36660,7385
GLASGOW,20087,8207
HAZARD,33114,8983
HENDERSON,31253,9750
LEXINGTON,25403,9417
LONDON,22807,7733
LOUISA,32595,6805
LOUISVILLE,24815,7829
MADISONVILLE,20013,7461
MAYFIELD,23560,6971
MOREHEAD,16961,8629
MURRAY,20734,6646
OWENSBORO,15775,8405
PADUCAH,15891,6516
PIKEVILLE,47250,11011
SHELBYVILLE,22914,6816
SOMERSET,30796,7655
