city,avgCoveredCharges,averagePayments
ALBANY,15819,6532
ASHLAND,15633,6030
BOWLING GREEN,24733,6377
CAMPBELLSVILLE,12446,6225
COLUMBIA,15471,6689
CORBIN,17818,6063
COVINGTON,15711,6071
CYNTHIANA,11834,6706
DANVILLE,13014,6156
ELIZABETHTOWN,13622,5669
FLEMINGSBURG,13412,6264
FLORENCE,15987,6223
FORT THOMAS,13821,6160
FRANKFORT,23474,6242
FULTON,24870,5876
GEORGETOWN,16640,5678
GLASGOW,13155,6529
GREENVILLE,15560,6135
HARLAN,18780,6159
HAZARD,20568,6328
HENDERSON,21874,6527
HOPKINSVILLE,17065,5778
JACKSON,27613,5235
LA GRANGE,14402,5644
LEBANON,18217,6497
LEITCHFIELD,17438,6008
LEXINGTON,17619,6740
LONDON,15347,6324
LOUISA,30412,5569
LOUISVILLE,23429,6915
MADISONVILLE,15820,6034
MANCHESTER,22390,6958
MARION,9372,5703
MAYFIELD,13965,5723
MAYSVILLE,14297,5407
MIDDLESBORO,19883,5939
MOREHEAD,14085,6872
MOUNT STERLING,10146,6287
MOUNT VERNON,13809,6844
MURRAY,16481,5482
OWENSBORO,13087,6896
PADUCAH,12861,5302
PAINTSVILLE,53935,5602
PARIS,10124,5541
PIKEVILLE,35751,8031
PINEVILLE,10878,5526
PRESTONSBURG,13695,6321
RICHMOND,10877,6573
RUSSELLVILLE,18238,6083
SHELBYVILLE,17381,5265
SOMERSET,24323,6495
SOUTH WILLIAMSO,17601,6257
TOMPKINSVILLE,11805,7070
WHITESBURG,20796,5804
WINCHESTER,11191,6380
