city,avgCoveredCharges,averagePayments
ALBANY,6788,4306
ASHLAND,11418,4094
BOWLING GREEN,13465,4224
CAMPBELLSVILLE,8919,4095
COLUMBIA,10611,4563
CORBIN,14090,4107
COVINGTON,12096,4229
CYNTHIANA,8491,4409
DANVILLE,8852,4059
ELIZABETHTOWN,6233,3723
FLEMINGSBURG,9345,4165
FLORENCE,16309,4247
FORT THOMAS,12078,4067
FRANKFORT,19143,4138
FULTON,19413,3876
GLASGOW,8804,4251
GREENVILLE,9826,3908
HARLAN,9380,4133
HAZARD,11793,4462
HENDERSON,16613,4118
HOPKINSVILLE,10447,3826
JACKSON,19136,3669
LA GRANGE,9170,3769
LEBANON,14247,4428
LEXINGTON,11518,4582
LONDON,12606,4624
LOUISA,19582,4043
LOUISVILLE,14977,5455
MADISONVILLE,10259,4114
MANCHESTER,14962,4767
MARION,7739,3794
MAYFIELD,8819,3873
MAYSVILLE,11754,3800
MIDDLESBORO,11480,3979
MOREHEAD,8383,4659
MOUNT STERLING,5816,4197
MOUNT VERNON,8487,4564
MURRAY,12219,3717
OWENSBORO,8061,4672
PADUCAH,8079,3571
PAINTSVILLE,36308,3898
PIKEVILLE,19106,4982
PINEVILLE,6804,3663
PRESTONSBURG,9355,4206
RUSSELLVILLE,10796,4004
SOMERSET,12266,4256
SOUTH WILLIAMSO,13062,4060
TOMPKINSVILLE,7199,4762
WHITESBURG,12094,3807
WINCHESTER,10168,4429
