city,avgCoveredCharges,averagePayments
ALBANY,12723,6349
ASHLAND,14261,5721
BARDSTOWN,11978,5984
BOWLING GREEN,21095,6037
CAMPBELLSVILLE,13159,5818
COLUMBIA,12897,6500
CORBIN,14356,5784
COVINGTON,14648,5954
CYNTHIANA,7830,6245
DANVILLE,12382,5643
ELIZABETHTOWN,10053,5215
FLEMINGSBURG,14032,6065
FLORENCE,15972,5887
FORT THOMAS,13982,5512
FRANKFORT,21491,5808
GEORGETOWN,15344,5765
GLASGOW,11841,6037
GREENVILLE,16047,5668
HARLAN,15519,5912
HAZARD,22920,6187
HENDERSON,20000,5915
HOPKINSVILLE,13064,5511
JACKSON,26682,5149
LA GRANGE,10080,5360
LEBANON,18647,6045
LEITCHFIELD,16239,5931
LEXINGTON,15974,6649
LONDON,15859,6225
LOUISA,25666,5411
LOUISVILLE,19549,6547
MADISONVILLE,14552,5841
MANCHESTER,22631,7285
MARION,9167,5477
MAYFIELD,13095,5472
MAYSVILLE,13328,5283
MIDDLESBORO,18462,5566
MOREHEAD,13051,6730
MOUNT STERLING,10003,6077
MOUNT VERNON,10525,6626
MURRAY,16308,5170
OWENSBORO,10813,6760
PADUCAH,11784,5024
PAINTSVILLE,53046,5538
PARIS,9048,5307
PIKEVILLE,29285,7893
PINEVILLE,10207,5599
PRESTONSBURG,12262,6293
RICHMOND,9312,6482
RUSSELLVILLE,21758,7127
SHELBYVILLE,18550,5342
SOMERSET,24550,6035
SOUTH WILLIAMSO,16841,5968
TOMPKINSVILLE,10963,6546
WHITESBURG,18242,5424
WINCHESTER,10989,5984
