city,avgCoveredCharges,averagePayments
ALBANY,7982,4293
ASHLAND,11972,4040
BOWLING GREEN,16560,4214
COLUMBIA,7933,4576
CORBIN,10510,3983
COVINGTON,11625,4078
DANVILLE,12472,4126
ELIZABETHTOWN,8022,3596
FLORENCE,13489,4110
FORT THOMAS,11610,3861
FRANKFORT,16228,4148
GLASGOW,10344,4483
GREENVILLE,10043,3996
HARLAN,14131,4216
HAZARD,16344,4287
HENDERSON,15226,4152
HOPKINSVILLE,10661,3933
LEXINGTON,15805,4962
LONDON,15216,4215
LOUISVILLE,15797,4612
MAYFIELD,13498,3826
MOREHEAD,11668,4530
MOUNT VERNON,7362,4736
MURRAY,10313,3698
OWENSBORO,6858,4722
PADUCAH,13361,3627
PIKEVILLE,24427,5710
PINEVILLE,6268,3763
PRESTONSBURG,9121,4306
SOMERSET,17192,4332
SOUTH WILLIAMSO,11297,3994
