city,avgCoveredCharges,averagePayments
ASHLAND,24516,8988
BARDSTOWN,20463,8262
BOWLING GREEN,27489,9190
CAMPBELLSVILLE,20836,9009
COLUMBIA,19851,9807
CORBIN,28324,8911
COVINGTON,32065,9300
CYNTHIANA,12798,9582
DANVILLE,20035,8570
ELIZABETHTOWN,14965,8184
FLEMINGSBURG,19296,8937
FLORENCE,29542,8839
FORT THOMAS,26878,8581
FRANKFORT,40224,8897
GLASGOW,17324,9040
GREENVILLE,16323,7862
HARLAN,19653,8225
HAZARD,34400,9975
HENDERSON,32014,10578
HOPKINSVILLE,20822,8140
JACKSON,39735,7848
LA GRANGE,27435,9363
LEITCHFIELD,21165,8784
LEXINGTON,27630,9999
LONDON,28151,9386
LOUISA,48783,8035
LOUISVILLE,29806,9605
MADISONVILLE,16225,8578
MANCHESTER,24426,10687
MARION,15566,8405
MAYFIELD,23995,8336
MAYSVILLE,16914,8085
MIDDLESBORO,25907,8427
MOREHEAD,17782,9850
MOUNT STERLING,9484,9010
MURRAY,25114,8337
OWENSBORO,18911,10099
PADUCAH,17426,7707
PAINTSVILLE,69158,8396
PARIS,13902,8205
PIKEVILLE,55124,11807
PINEVILLE,12906,7634
PRESTONSBURG,13823,9009
RICHMOND,14401,9749
RUSSELLVILLE,30998,8573
SHELBYVILLE,25277,8137
SOMERSET,39009,9435
SOUTH WILLIAMSO,26206,8463
TOMPKINSVILLE,12325,10197
WHITESBURG,21996,8291
