city,avgCoveredCharges,averagePayments
ASHLAND,19628,8546
BOWLING GREEN,26660,8946
CAMPBELLSVILLE,14032,8081
COLUMBIA,22788,9904
CORBIN,22680,10646
COVINGTON,21927,8974
CYNTHIANA,11904,8889
DANVILLE,16376,8835
ELIZABETHTOWN,18315,8447
FLORENCE,20576,8684
FRANKFORT,40100,8839
GLASGOW,19540,8663
HARLAN,29714,8734
HAZARD,35611,9117
HENDERSON,29663,8843
HOPKINSVILLE,29798,9052
JACKSON,25955,7035
LA GRANGE,15528,7821
LEBANON,23258,9212
LEITCHFIELD,22512,8774
LEXINGTON,28503,11075
LONDON,20660,8987
LOUISVILLE,26239,8915
MADISONVILLE,19624,8228
MANCHESTER,31634,9986
MARION,9440,8175
MAYFIELD,16978,7688
MAYSVILLE,15094,8110
MIDDLESBORO,29352,8600
MOREHEAD,25274,10243
OWENSBORO,18216,9435
PADUCAH,15721,7492
PAINTSVILLE,109564,8992
PIKEVILLE,53240,12545
PINEVILLE,14225,8238
PRESTONSBURG,21293,9852
RICHMOND,16407,9627
RUSSELLVILLE,28464,8792
SOMERSET,30276,9220
SOUTH WILLIAMSO,23214,9288
TOMPKINSVILLE,11775,10134
WINCHESTER,13105,9199
