city,avgCoveredCharges,averagePayments
ASHLAND,21059,6504
BOWLING GREEN,23153,6800
CAMPBELLSVILLE,17592,6232
CORBIN,26613,6525
COVINGTON,23393,6758
DANVILLE,23787,6487
ELIZABETHTOWN,12072,5931
FLORENCE,29134,7398
FORT THOMAS,25853,6809
FRANKFORT,28160,6519
GLASGOW,14844,6917
HAZARD,27547,6812
HENDERSON,27971,9388
JACKSON,32048,5891
LEXINGTON,21368,7631
LONDON,33414,7816
LOUISVILLE,26879,7473
MADISONVILLE,19777,6493
MAYSVILLE,25690,6614
MOREHEAD,28221,7894
OWENSBORO,18748,7498
PADUCAH,21532,5803
PIKEVILLE,42387,8752
PRESTONSBURG,18346,6704
RICHMOND,21368,7064
SOMERSET,27711,6829
