city,avgCoveredCharges,averagePayments
ASHLAND,22565,8680
BARDSTOWN,22457,8744
BOWLING GREEN,31874,9350
CAMPBELLSVILLE,25299,8842
COLUMBIA,21229,9219
CORBIN,23200,8871
COVINGTON,28022,9778
CYNTHIANA,16118,9244
DANVILLE,20546,8276
ELIZABETHTOWN,15922,8011
FLEMINGSBURG,17003,9253
FLORENCE,28310,8965
FORT THOMAS,29671,9012
FRANKFORT,38161,8844
GLASGOW,19632,8866
HARLAN,19783,8095
HAZARD,27888,9928
HENDERSON,34691,10386
HOPKINSVILLE,23676,8374
JACKSON,39335,7658
LA GRANGE,19974,8080
LEITCHFIELD,24660,8676
LEXINGTON,24326,9308
LONDON,25832,9454
LOUISA,49933,7791
LOUISVILLE,27612,9083
MADISONVILLE,18088,8491
MANCHESTER,35685,9865
MARION,12615,8354
MAYFIELD,23190,8463
MAYSVILLE,17923,7953
MIDDLESBORO,21556,8086
MOREHEAD,23969,10426
MOUNT STERLING,16059,9225
MURRAY,31362,8397
OWENSBORO,17723,10034
PADUCAH,17657,7657
PAINTSVILLE,84079,8225
PIKEVILLE,55421,11906
PINEVILLE,13494,7983
PRESTONSBURG,22060,10533
RICHMOND,22216,9821
RUSSELLVILLE,28638,8362
SHELBYVILLE,20857,7936
SOMERSET,41334,9236
WHITESBURG,30538,7738
WINCHESTER,16187,9395
