city,avgCoveredCharges,averagePayments
ASHLAND,15456,6128
BARDSTOWN,13788,6086
BOWLING GREEN,23554,6163
CAMPBELLSVILLE,11012,5799
COLUMBIA,12666,6564
CORBIN,19455,6026
COVINGTON,16610,6837
DANVILLE,11211,6022
ELIZABETHTOWN,11765,5664
FLORENCE,15604,6126
FORT THOMAS,17678,5952
FRANKFORT,21700,6095
FULTON,22629,5564
GEORGETOWN,18150,5639
GLASGOW,12900,6283
GREENVILLE,8963,5589
HARLAN,14404,5815
HAZARD,19859,7343
HENDERSON,16908,5728
HOPKINSVILLE,18805,5824
JACKSON,20284,4916
LA GRANGE,9765,5367
LEBANON,17198,6619
LEXINGTON,18414,6938
LONDON,16116,6336
LOUISVILLE,19718,6950
MADISONVILLE,15298,6175
MANCHESTER,20571,7015
MAYFIELD,15310,5704
MAYSVILLE,14404,5763
MOREHEAD,13874,6960
MOUNT STERLING,10405,6327
MURRAY,14056,5518
OWENSBORO,12494,6961
PADUCAH,14302,5347
PAINTSVILLE,45493,5706
PARIS,8666,5214
PIKEVILLE,26198,7365
PRESTONSBURG,11443,5901
RICHMOND,12305,6691
SHELBYVILLE,15602,5370
SOMERSET,20357,6534
SOUTH WILLIAMSO,13649,5852
WHITESBURG,11178,5175
