city,avgCoveredCharges,averagePayments
BATESVILLE,38277,9422
BENTON,19512,7886
CLARKSVILLE,15126,8415
CONWAY,20098,7829
EL DORADO,60381,10275
FAYETTEVILLE,33772,8403
FORT SMITH,26072,8123
HARRISON,28888,8498
HELENA,30878,9376
HOT SPRINGS,45793,8684
JONESBORO,24589,8929
LITTLE ROCK,33619,10386
MALVERN,24481,7913
MONTICELLO,12699,7148
MOUNTAIN HOME,17012,7449
NEWPORT,48724,7873
NORTH LITTLE RO,18562,7761
PARAGOULD,17655,8181
PINE BLUFF,31294,9284
ROGERS,23847,7875
RUSSELLVILLE,38963,8752
SEARCY,26625,8355
SHERWOOD,30749,7428
SILOAM SPRINGS,33061,8576
SPRINGDALE,41176,8547
VAN BUREN,48430,7760
WEST MEMPHIS,33115,10939
