city,avgCoveredCharges,averagePayments
BATESVILLE,15859,4708
BENTON,10100,4254
BLYTHEVILLE,13635,5940
CAMDEN,9833,4573
CLARKSVILLE,5808,4846
CONWAY,11872,4230
DANVILLE,4225,4184
EL DORADO,17883,4603
FAYETTEVILLE,17552,4325
FORREST CITY,14858,4723
FORT SMITH,14454,4264
HARRISON,12482,4475
HELENA,19568,4983
HOPE,16396,4537
HOT SPRINGS,21666,4549
JACKSONVILLE,9858,4124
JONESBORO,11179,4755
LITTLE ROCK,14435,5049
MAGNOLIA,9149,4636
MALVERN,7610,4560
MENA,9347,4724
MONTICELLO,5993,4319
MOUNTAIN HOME,6926,4085
NEWPORT,27444,4480
NORTH LITTLE RO,12554,4319
PARAGOULD,9248,4522
PINE BLUFF,17794,4954
POCAHONTAS,6397,4324
ROGERS,13388,4091
RUSSELLVILLE,17810,4656
SEARCY,12731,4456
SHERWOOD,12962,4145
SILOAM SPRINGS,13840,4715
SPRINGDALE,20176,4493
STUTTGART,9841,5016
VAN BUREN,19176,4086
WEST MEMPHIS,13453,5558
