city,avgCoveredCharges,averagePayments
BATESVILLE,19963,6090
BENTON,17105,5607
CAMDEN,12750,5712
CLARKSVILLE,9014,6166
CONWAY,16141,5616
DANVILLE,5089,5128
EL DORADO,32173,6570
FAYETTEVILLE,24150,5747
FORT SMITH,14991,5530
HARRISON,15263,5601
HELENA,24989,6497
HOPE,15240,5753
HOT SPRINGS,30807,5883
JACKSONVILLE,13482,5382
JONESBORO,11310,6151
LITTLE ROCK,16640,6201
MAGNOLIA,9665,6115
MALVERN,15329,5841
MENA,10407,6152
MONTICELLO,7476,5355
MOUNTAIN HOME,9248,5241
NEWPORT,32840,5530
NORTH LITTLE RO,16390,5515
PARAGOULD,11347,5885
PINE BLUFF,24788,6398
POCAHONTAS,6746,5203
ROGERS,12487,5457
RUSSELLVILLE,20788,6092
SEARCY,14384,5655
SHERWOOD,14935,5339
SILOAM SPRINGS,22427,6272
SPRINGDALE,24702,5819
STUTTGART,9278,6434
VAN BUREN,30778,5339
WEST MEMPHIS,20204,7313
