city,avgCoveredCharges,averagePayments
BATESVILLE,14561,6115
BENTON,11618,5522
CONWAY,15544,5588
EL DORADO,43789,6757
FAYETTEVILLE,23779,5819
FORT SMITH,17616,5604
HOPE,13499,5940
HOT SPRINGS,37516,6022
JACKSONVILLE,12584,5181
JONESBORO,12897,6113
LITTLE ROCK,17225,6304
MENA,11010,5959
MOUNTAIN HOME,15409,5457
NEWPORT,30257,5529
NORTH LITTLE RO,16448,5528
PINE BLUFF,24836,6402
ROGERS,14219,5522
RUSSELLVILLE,18976,5960
SEARCY,16931,5671
SHERWOOD,15524,5418
SPRINGDALE,26623,5858
STUTTGART,9993,6236
WEST MEMPHIS,20143,7317
