city,avgCoveredCharges,averagePayments
BATESVILLE,40177,11938
BENTON,24630,10342
BLYTHEVILLE,18339,13186
CAMDEN,22670,11113
CONWAY,24111,10381
DANVILLE,7568,9904
EL DORADO,59595,11819
FAYETTEVILLE,37296,10496
FORT SMITH,33049,10985
HARRISON,25158,10573
HELENA,35343,11552
HOPE,19662,10371
HOT SPRINGS,52269,10955
JACKSONVILLE,18670,9333
JONESBORO,23116,11484
LITTLE ROCK,37641,12430
MAGNOLIA,14790,10618
MALVERN,20769,10610
MENA,16076,10261
MONTICELLO,13262,10085
MOUNTAIN HOME,17976,9823
NEWPORT,55562,10431
NORTH LITTLE RO,22740,9901
PARAGOULD,22933,10547
PINE BLUFF,50073,12758
ROGERS,28043,10389
RUSSELLVILLE,35100,10713
SEARCY,28559,10579
SHERWOOD,31771,9391
SILOAM SPRINGS,33380,10683
SPRINGDALE,59580,11292
STUTTGART,11875,10742
VAN BUREN,38402,9284
WEST MEMPHIS,35849,13735
