city,avgCoveredCharges,averagePayments
BATESVILLE,20860,6240
BENTON,18662,5636
CAMDEN,12653,6952
CONWAY,17068,5615
DANVILLE,6950,5474
EL DORADO,30660,5979
FAYETTEVILLE,20176,6414
FORREST CITY,20810,6140
FORT SMITH,19600,5651
HELENA,30326,6510
HOPE,20295,5901
HOT SPRINGS,36398,5925
JONESBORO,12628,6200
LITTLE ROCK,20955,6255
MENA,11436,6332
MOUNTAIN HOME,11152,5401
NEWPORT,35367,5600
NORTH LITTLE RO,16424,5514
PARAGOULD,11928,5823
PINE BLUFF,26906,6536
ROGERS,16400,5583
RUSSELLVILLE,29648,6095
SEARCY,17716,5724
SPRINGDALE,28884,5959
STUTTGART,10955,6255
WEST MEMPHIS,23574,7409
