city,avgCoveredCharges,averagePayments
BATESVILLE,25029,7288
BENTON,18618,6477
CAMDEN,15289,7128
CLARKSVILLE,11591,7420
CONWAY,14982,6402
DANVILLE,7228,6306
EL DORADO,46180,7004
FAYETTEVILLE,25176,6826
FORT SMITH,18064,6622
HARRISON,19580,6695
HELENA,32304,7388
HOPE,16249,6746
HOT SPRINGS,29659,6918
JACKSONVILLE,12858,6375
JONESBORO,14319,7146
LITTLE ROCK,20719,7067
MAGNOLIA,11976,7097
MALVERN,18534,7210
MENA,13941,7119
MOUNTAIN HOME,12769,6162
NEWPORT,30623,6521
NORTH LITTLE RO,16973,6386
PARAGOULD,15760,6795
PINE BLUFF,33439,7976
ROGERS,18151,6258
RUSSELLVILLE,22629,6718
SEARCY,18204,6670
SHERWOOD,20995,6235
SILOAM SPRINGS,22830,7321
SPRINGDALE,30997,6716
STUTTGART,12776,7196
VAN BUREN,28410,6287
WEST MEMPHIS,35221,8599
