city,avgCoveredCharges,averagePayments
BATESVILLE,27992,7063
BENTON,15102,6228
CAMDEN,15107,6449
CLARKSVILLE,8008,7058
CONWAY,15688,6248
DANVILLE,5993,6084
EL DORADO,32096,6712
FAYETTEVILLE,21456,6386
FORT SMITH,21183,6575
HARRISON,16906,6466
HELENA,24409,7281
HOT SPRINGS,28924,6532
JACKSONVILLE,10568,5969
JONESBORO,14761,6974
LITTLE ROCK,24252,7669
MAGNOLIA,10772,6726
MALVERN,11197,6402
MENA,11535,6888
MOUNTAIN HOME,11531,5890
NEWPORT,39789,6465
NORTH LITTLE RO,16357,6041
PARAGOULD,14213,6382
PINE BLUFF,28152,7046
ROGERS,17244,6176
RUSSELLVILLE,22899,6702
SEARCY,17658,6331
SHERWOOD,17767,6011
SILOAM SPRINGS,18233,6806
SPRINGDALE,39906,6565
STUTTGART,10928,7263
VAN BUREN,34623,6043
WEST MEMPHIS,22914,8314
