city,avgCoveredCharges,averagePayments
BATESVILLE,26356,8593
CONWAY,20186,7667
DANVILLE,6039,7865
FAYETTEVILLE,30943,8555
FORT SMITH,28837,8292
HARRISON,22253,8351
HOPE,21994,8332
HOT SPRINGS,26025,7916
JACKSONVILLE,18574,7164
JONESBORO,22151,8853
LITTLE ROCK,33883,10433
MALVERN,22917,8450
MONTICELLO,11610,7686
MOUNTAIN HOME,17965,7763
NEWPORT,45697,8296
NORTH LITTLE RO,15260,7201
PARAGOULD,22054,8113
POCAHONTAS,11654,8436
RUSSELLVILLE,20753,8025
SEARCY,24408,7881
SPRINGDALE,40772,8222
STUTTGART,13306,9167
WEST MEMPHIS,30169,10624
