city,avgCoveredCharges,averagePayments
ALABASTER,30720,7751
ANDALUSIA,25854,7044
ANNISTON,23895,6942
ATHENS,22323,8582
BESSEMER,27904,7346
BIRMINGHAM,56661,8211
BOAZ,19397,7274
CLANTON,12540,8373
CULLMAN,29943,7028
DECATUR,9046,7297
DOTHAN,34147,7214
FAIRHOPE,31351,6249
FLORENCE,26143,6959
FOLEY,53758,6714
GADSDEN,69269,6937
GUNTERSVILLE,20697,6689
HARTSELLE,53309,6587
HUNTSVILLE,32006,7901
JASPER,32366,7359
MOBILE,25401,7880
MONTGOMERY,26727,7745
OPELIKA,12864,7317
PRATTVILLE,29330,6596
SCOTTSBORO,17351,6603
SELMA,35521,8905
SHEFFIELD,16667,7244
SYLACAUGA,40571,7613
TUSCALOOSA,37257,8258
VALLEY,11195,7586
WINFIELD,30987,6688
