city,avgCoveredCharges,averagePayments
ALABASTER,23167,4104
ALEXANDER CITY,7276,4122
ANDALUSIA,12708,4183
ANNISTON,19612,3851
ASHLAND,8203,4019
ATHENS,12416,4266
ATMORE,14748,3889
BAY MINETTE,8556,4488
BESSEMER,15218,4042
BIRMINGHAM,26657,4551
BOAZ,10594,6301
BREWTON,7376,3958
CARROLLTON,8802,6062
CENTRE,14515,4890
CULLMAN,16873,4220
DADEVILLE,5439,4766
DECATUR,16543,4198
DEMOPOLIS,7520,3763
DOTHAN,23855,4203
ELBA,5509,4414
ENTERPRISE,22184,3931
EUFAULA,9124,4416
EVERGREEN,6677,3923
FAIRHOPE,11818,3483
FAYETTE,14877,4228
FLORALA,5597,4158
FLORENCE,18220,3850
FOLEY,28485,3729
FORT PAYNE,20180,3727
GADSDEN,37267,3880
GENEVA,6057,4113
GEORGIANA,4848,4172
GREENVILLE,25650,4454
GROVE HILL,6638,3751
GUNTERSVILLE,9241,3788
HALEYVILLE,12936,3976
HAMILTON,17081,4109
HARTSELLE,27071,4526
HUNTSVILLE,23933,4317
JASPER,20259,4238
LUVERNE,12601,5214
MOBILE,14424,4154
MONROEVILLE,7360,4059
MONTGOMERY,16362,4537
MOULTON,12677,4485
MUSCLE SHOALS,19633,3827
NORTHPORT,18244,4555
ONEONTA,12516,4749
OPELIKA,8026,4228
OPP,8625,3720
PELL CITY,11599,4485
PRATTVILLE,15980,3777
RUSSELLVILLE,14597,3972
SCOTTSBORO,8407,4071
SELMA,17768,4952
SHEFFIELD,12459,4010
SYLACAUGA,18532,4245
TALLADEGA,21780,4817
TALLASSEE,7276,4273
TROY,16355,4419
TUSCALOOSA,18324,4506
VALLEY,7309,4260
WEDOWEE,12474,4343
WETUMPKA,4584,4662
WINFIELD,13993,3749
YORK,5283,4620
