city,avgCoveredCharges,averagePayments
ALABASTER,47293,8581
ALEXANDER CITY,13261,8224
ANNISTON,33762,7998
ASHLAND,14259,7486
ATHENS,18980,8672
ATMORE,32216,7902
BESSEMER,34265,8480
BIRMINGHAM,52490,9021
BOAZ,19381,8305
CARROLLTON,21212,12261
CLANTON,14317,9192
CULLMAN,27896,8316
DECATUR,29831,8744
DOTHAN,39418,7987
ENTERPRISE,43546,7720
EUFAULA,25490,8916
EVERGREEN,14942,8012
FAIRHOPE,23682,7088
FLORENCE,37019,7896
FOLEY,78553,7554
FORT PAYNE,34917,7778
GADSDEN,79215,8051
GENEVA,12172,8079
GEORGIANA,9221,8529
GUNTERSVILLE,27767,7729
HALEYVILLE,22125,8117
HUNTSVILLE,38424,8887
JASPER,37995,8893
MOBILE,28690,8057
MONTGOMERY,36228,9243
MUSCLE SHOALS,30349,7649
NORTHPORT,40562,9091
ONEONTA,29465,8397
OPELIKA,14931,8214
OPP,20801,6972
OZARK,17222,8256
PELL CITY,41304,10203
PRATTVILLE,29930,7522
RUSSELLVILLE,23192,8151
SCOTTSBORO,21437,8287
SELMA,39007,9806
SHEFFIELD,21757,8169
SYLACAUGA,45092,8628
TALLADEGA,38752,9457
TALLASSEE,13932,8159
TROY,21761,8184
TUSCALOOSA,38755,9171
VALLEY,10731,8780
WINFIELD,31962,7726
