city,avgCoveredCharges,averagePayments
BELTON,37138,7613
BLUE SPRINGS,30999,8461
BOLIVAR,13380,8564
BRIDGETON,29418,8146
CAMERON,21677,9295
CAPE GIRARDEAU,41768,8599
CHESTERFIELD,24299,8358
COLUMBIA,24918,7965
CRYSTAL CITY,12722,7453
FARMINGTON,23026,7587
FENTON,25976,7347
HANNIBAL,21443,9675
INDEPENDENCE,52512,8363
JEFFERSON CITY,19975,8022
JOPLIN,32110,8651
KANSAS CITY,49279,8826
KENNETT,35753,8214
LEES SUMMIT,47490,7981
LIBERTY,23227,8017
MEXICO,11975,8310
MOBERLY,34195,10213
NEVADA,17947,9893
NORTH KANSAS CI,26595,7530
OSAGE BEACH,23263,10108
POPLAR BLUFF,45272,9355
ROLLA,26994,10357
SAINT CHARLES,30814,8140
SAINT JOSEPH,31135,11761
SAINT LOUIS,28032,8905
SEDALIA,17388,7929
SIKESTON,37474,9347
SPRINGFIELD,22138,8268
TOWN AND COUNTR,13695,7155
WARRENSBURG,33066,12732
WASHINGTON,28433,7922
