city,avgCoveredCharges,averagePayments
BLUE SPRINGS,35542,6752
BOLIVAR,15705,7696
BRANSON,19964,6438
BRIDGETON,27080,7165
BUTLER,20748,9824
CAMERON,20415,7741
CAPE GIRARDEAU,32796,7622
CHESTERFIELD,21440,6667
CLINTON,21218,7681
COLUMBIA,24693,7711
CRYSTAL CITY,14610,6379
DEXTER,16258,7088
FARMINGTON,15623,6521
FENTON,25354,6175
HANNIBAL,15248,7844
HAYTI,13660,6628
HOUSTON,14876,7699
INDEPENDENCE,40876,6930
JEFFERSON CITY,19673,6829
JOPLIN,27915,7092
KANSAS CITY,36006,8584
KENNETT,32683,6367
KIRKSVILLE,35863,9107
LAKE SAINT LOUI,17680,6549
LEBANON,14289,8088
LEES SUMMIT,37853,7615
LIBERTY,20485,6452
MARSHALL,12379,7359
MEXICO,12845,7231
MOBERLY,32401,8296
NORTH KANSAS CI,25001,6574
O FALLON,12879,6831
OSAGE BEACH,28580,8591
POPLAR BLUFF,39239,7598
RICHMOND HEIGHT,28395,9066
ROLLA,24634,8515
SAINT CHARLES,24540,6812
SAINT JOSEPH,25186,9015
SAINT LOUIS,29487,7927
SAINT PETERS,21032,6831
SEDALIA,16016,6511
SIKESTON,26316,7786
SPRINGFIELD,19944,7047
SULLIVAN,10499,7556
TOWN AND COUNTR,16015,6502
WARRENSBURG,28659,10179
WASHINGTON,27316,7059
WEST PLAINS,18158,7163
