city,avgCoveredCharges,averagePayments
BOLIVAR,16402,6790
BRANSON,21678,6329
BRIDGETON,28165,6909
CAPE GIRARDEAU,26961,6629
CHESTERFIELD,24977,6843
CLINTON,18204,7214
COLUMBIA,22812,7081
CRYSTAL CITY,14677,6255
FARMINGTON,11019,5703
FENTON,20063,5981
HANNIBAL,20894,7760
HOUSTON,14383,8122
INDEPENDENCE,39752,6760
JEFFERSON CITY,22465,6090
JOPLIN,24377,6765
KANSAS CITY,36794,7663
KENNETT,31082,5821
KIRKSVILLE,33014,8688
LAKE SAINT LOUI,24549,6325
LEBANON,18737,8128
LEES SUMMIT,44888,6213
LIBERTY,26400,6216
MARSHALL,15493,5889
MEXICO,16035,7039
MOBERLY,24642,7875
NORTH KANSAS CI,23985,6371
O FALLON,13887,5805
OSAGE BEACH,21388,7846
OSCEOLA,10736,6845
POPLAR BLUFF,34866,7244
RICHMOND HEIGHT,21114,8749
ROLLA,23553,8185
SAINT CHARLES,23853,6822
SAINT JOSEPH,22081,9077
SAINT LOUIS,28930,7670
SAINT PETERS,13956,5845
SEDALIA,16242,5999
SIKESTON,33590,7373
SPRINGFIELD,20906,6783
SULLIVAN,17239,7426
TOWN AND COUNTR,15520,6187
WARRENSBURG,18276,9549
WASHINGTON,22238,6019
WEST PLAINS,15868,7077
