city,avgCoveredCharges,averagePayments
ALBANY,30810,9467
ATHENS,27578,7910
ATLANTA,22244,8787
AUGUSTA,55803,8482
AUSTELL,29976,7749
BRUNSWICK,28281,10128
CANTON,40816,7978
CARROLLTON,24172,7344
CARTERSVILLE,40215,7171
COLUMBUS,19685,6725
CONYERS,16714,7721
COVINGTON,9476,7429
CUMMING,35436,6843
DALTON,28125,7121
DECATUR,22090,8090
DOUGLASVILLE,26790,7252
DUBLIN,42952,8447
FAYETTEVILLE,17301,6836
GAINESVILLE,33896,8009
GRIFFIN,31355,7739
JASPER,27614,7762
LAGRANGE,19691,7310
LAWRENCEVILLE,19718,7711
MACON,27238,8929
MARIETTA,31732,7509
NEWNAN,21818,7578
RIVERDALE,30931,8601
ROME,27588,7812
ROSWELL,53446,7270
SAVANNAH,28010,7545
SNELLVILLE,45522,9334
STATESBORO,20401,7752
STOCKBRIDGE,28430,7421
TIFTON,25762,7384
VALDOSTA,19813,8876
VIDALIA,20049,6443
WARNER ROBINS,27315,8375
WAYCROSS,28819,7035
