city,avgCoveredCharges,averagePayments
ALBANY,21906,6961
ATHENS,21325,6618
ATLANTA,20622,7273
AUGUSTA,19295,8168
AUSTELL,26076,7573
BLAIRSVILLE,12505,6066
BRUNSWICK,27233,8386
CARROLLTON,19172,6279
COLUMBUS,16694,6944
CONYERS,25176,7299
CORDELE,14589,5624
CUMMING,29176,6596
DALTON,22164,6348
DECATUR,18511,7185
DUBLIN,26787,7262
EAST POINT,72249,8011
FAYETTEVILLE,24498,6017
GAINESVILLE,29026,6492
GRIFFIN,32105,6365
LAGRANGE,16066,6410
LAWRENCEVILLE,20220,6622
MACON,27301,6534
MARIETTA,25196,6342
MILLEDGEVILLE,32028,6571
RIVERDALE,28876,7328
ROME,28226,6967
ROSWELL,64699,6893
SAVANNAH,21171,6637
STOCKBRIDGE,17236,6464
THOMASTON,15972,6575
THOMASVILLE,20350,5967
TIFTON,27230,6448
TOCCOA,25097,5968
VALDOSTA,22760,6315
WARNER ROBINS,21968,6164
WAYCROSS,21152,5688
