city,avgCoveredCharges,averagePayments
ALBANY,58414,15641
ATHENS,56405,12731
ATLANTA,50360,12320
AUGUSTA,52382,12974
AUSTELL,46431,13449
BRUNSWICK,37938,15873
CARROLLTON,51346,17269
CARTERSVILLE,76282,15702
COLUMBUS,51272,10856
CUMMING,77229,14434
DALTON,59178,14675
DECATUR,40084,14023
DUBLIN,76560,15454
FAYETTEVILLE,53208,12585
GAINESVILLE,61110,12675
JOHNS CREEK,68740,13532
LAGRANGE,47463,12481
LAWRENCEVILLE,43468,12413
MACON,54157,13816
MARIETTA,56473,12950
RIVERDALE,48700,13434
ROME,62143,12963
SAVANNAH,45632,12260
STATESBORO,81435,13482
STOCKBRIDGE,44862,11841
THOMASVILLE,52876,12674
TIFTON,53832,11610
VALDOSTA,44155,12809
VIDALIA,60564,13842
WARNER ROBINS,44324,11982
WAYCROSS,42353,11133
