city,avgCoveredCharges,averagePayments
ALBANY,30564,8581
ATHENS,18840,7205
ATLANTA,22022,8143
AUGUSTA,21118,7843
AUSTELL,32377,8002
BRUNSWICK,15598,8368
CANTON,29846,6423
CARROLLTON,20082,6922
CARTERSVILLE,34019,6952
COLUMBUS,18586,7388
CONYERS,18898,7568
CORDELE,12930,6163
CUMMING,30450,6431
DALTON,16962,6977
DECATUR,14800,7507
DOUGLAS,18333,5987
DOUGLASVILLE,26582,6672
DUBLIN,25976,7857
EAST POINT,67439,8637
EASTMAN,16822,7070
FAYETTEVILLE,19497,5989
GAINESVILLE,22806,7238
GRIFFIN,35644,7077
JOHNS CREEK,16943,5865
LAGRANGE,16459,6711
LAWRENCEVILLE,14715,7162
LITHONIA,12211,6480
MACON,22818,7429
MARIETTA,32161,7120
MILLEDGEVILLE,17118,6887
NEWNAN,24130,6647
RIVERDALE,23486,7737
ROME,20870,6872
SAVANNAH,24694,7227
SNELLVILLE,25501,7553
STATESBORO,22975,7145
STOCKBRIDGE,21967,6791
THOMASTON,12053,7268
THOMASVILLE,25136,6588
TIFTON,24086,7069
VALDOSTA,25487,6866
WARNER ROBINS,19639,7262
WAYCROSS,17563,6334
