city,avgCoveredCharges,averagePayments
ALBANY,28703,9237
ATHENS,26015,8309
ATLANTA,28131,9357
AUGUSTA,49793,10569
AUSTELL,32137,9529
BAXLEY,20011,8921
BRUNSWICK,32123,12417
CANTON,46007,8539
CARROLLTON,24410,8751
CARTERSVILLE,48744,8594
COLUMBUS,25663,8648
CONYERS,26681,9773
CORDELE,23832,7977
CUMMING,43246,8023
DALTON,23599,7972
DECATUR,25058,9943
DOUGLAS,26255,7813
DUBLIN,61560,10110
EASTMAN,17614,9353
ELBERTON,12303,8431
FAYETTEVILLE,19747,7656
FORT OGLETHORPE,30801,8877
GAINESVILLE,32368,8470
JASPER,27033,8800
JESUP,29153,9678
JOHNS CREEK,16041,8102
LAWRENCEVILLE,21385,8844
MACON,30477,9484
MARIETTA,34294,9800
MILLEDGEVILLE,29386,8950
NEWNAN,29547,8821
ROME,33015,9440
ROSWELL,109167,9083
ROYSTON,21790,9703
SANDERSVILLE,20086,9198
SAVANNAH,31081,8922
SNELLVILLE,36639,9357
STATESBORO,29087,9484
STOCKBRIDGE,24026,8808
SWAINSBORO,17727,8603
THOMASTON,17776,9399
THOMASVILLE,24202,7597
TIFTON,29906,8452
TOCCOA,28477,8840
VIDALIA,19454,6971
WARNER ROBINS,28621,8626
WAYCROSS,21168,8414
