city,avgCoveredCharges,averagePayments
ALBANY,31086,11015
AMERICUS,17701,11142
ATHENS,28636,9872
ATLANTA,34696,11993
AUGUSTA,36652,11932
AUSTELL,33012,10402
BRUNSWICK,31530,12019
CALHOUN,32666,10848
CANTON,47088,9817
CARROLLTON,33320,9692
CARTERSVILLE,55193,15041
CLAXTON,19685,9335
COLUMBUS,24341,10109
COMMERCE,20585,10754
CONYERS,24270,10741
CORDELE,21044,9100
COVINGTON,14087,9455
CUMMING,44795,9962
DALTON,31733,9997
DECATUR,28379,11508
DEMOREST,12491,8436
DOUGLAS,17281,8300
DOUGLASVILLE,40090,9493
DUBLIN,43654,11267
EAST POINT,75924,12300
EASTMAN,18089,11159
FAYETTEVILLE,33762,9042
GAINESVILLE,32034,10108
GRIFFIN,59226,10336
JASPER,26456,11370
JESUP,21531,10708
LAGRANGE,22058,9795
LAWRENCEVILLE,22895,10575
LITHONIA,18144,9609
MACON,30520,10596
MARIETTA,44336,10590
MILLEDGEVILLE,40443,11027
MONROE,20383,10032
MOULTRIE,15110,9739
NEWNAN,28006,9226
RIVERDALE,32504,11557
ROME,35841,10241
ROSWELL,67908,9731
ROYSTON,15643,9230
SAVANNAH,33422,10455
SNELLVILLE,48022,9162
STATESBORO,40574,10451
STOCKBRIDGE,25179,9596
THOMASVILLE,21292,9085
TIFTON,30922,9640
VALDOSTA,28950,10032
VIDALIA,30484,8568
WARNER ROBINS,26365,9768
WAYCROSS,25020,9276
