city,avgCoveredCharges,averagePayments
ALBANY,19820,5489
ATHENS,14113,5039
ATLANTA,18416,6322
AUGUSTA,19052,5878
AUSTELL,20609,5360
BAXLEY,22286,5163
BRUNSWICK,12034,6065
CALHOUN,21117,5731
CANTON,30147,4766
CARTERSVILLE,35119,5054
COLUMBUS,14224,5317
CONYERS,17986,5452
CORDELE,10842,4506
COVINGTON,10334,4873
DALTON,14095,4919
DECATUR,12299,5539
DOUGLAS,11240,4334
DOUGLASVILLE,15059,4694
DUBLIN,23272,6261
EAST POINT,45645,5939
FAYETTEVILLE,18725,4624
FORT OGLETHORPE,16192,4970
GAINESVILLE,16723,5404
GRIFFIN,21500,5604
LAGRANGE,12224,4987
LAWRENCEVILLE,12342,5593
LITHONIA,14026,5472
MACON,17324,5592
MARIETTA,25387,5444
MONROE,15022,5126
NEWNAN,17261,4842
RIVERDALE,20810,5460
ROME,19353,5315
ROSWELL,40258,4966
SAVANNAH,17395,5330
SNELLVILLE,19839,4749
STATESBORO,19217,5358
STOCKBRIDGE,10744,4829
THOMASTON,11118,5495
THOMASVILLE,15931,4645
TIFTON,17020,4928
VALDOSTA,14970,5381
VIDALIA,17176,4443
WARNER ROBINS,13730,4911
WAYCROSS,16238,4689
