city,avgCoveredCharges,averagePayments
ALBANY,28551,9832
ATHENS,27604,8789
ATLANTA,36586,10172
AUGUSTA,35033,9877
AUSTELL,38343,10033
BLAIRSVILLE,13444,8212
BLUE RIDGE,45569,9712
BRUNSWICK,32760,11296
CALHOUN,45846,9094
CANTON,43446,9067
CARROLLTON,23350,8924
CARTERSVILLE,65690,9083
CHATSWORTH,20026,7325
COLUMBUS,27318,9232
COMMERCE,17416,8615
CONYERS,27003,9535
CORDELE,18831,7932
COVINGTON,14997,8389
CUMMING,51889,10249
DALLAS,42118,12073
DALTON,29133,8501
DECATUR,20130,9640
DEMOREST,14281,8743
DOUGLAS,25832,8026
DOUGLASVILLE,38528,9250
DUBLIN,44300,10568
EAST POINT,75212,11142
EASTMAN,18872,9462
FAYETTEVILLE,25370,8156
FITZGERALD,16579,7884
FORT OGLETHORPE,21854,8598
GAINESVILLE,31180,8764
GRIFFIN,45824,9261
HARTWELL,12825,6819
HAWKINSVILLE,16277,8811
JASPER,27511,9182
JESUP,23563,9678
LAGRANGE,22295,8717
LAWRENCEVILLE,23082,9084
LITHONIA,17861,8189
MACON,32975,9315
MARIETTA,37270,9386
MILLEDGEVILLE,27305,8379
MONROE,30225,9040
MONTEZUMA,11674,10807
MOULTRIE,22487,9437
NEWNAN,34508,8726
PERRY,23560,8803
RIVERDALE,32261,9769
ROME,29608,8853
ROSWELL,79039,8755
ROYSTON,12866,8188
SAVANNAH,38571,9215
SMYRNA,21050,7955
SNELLVILLE,46778,8796
STATESBORO,26916,9397
STOCKBRIDGE,31311,8846
SWAINSBORO,17424,8140
THOMASTON,20911,9177
THOMASVILLE,29624,8176
TIFTON,36218,9055
VALDOSTA,32070,8710
VIDALIA,30965,7586
VILLA RICA,18927,8844
WARNER ROBINS,26646,9557
WAYCROSS,30167,8758
