city,avgCoveredCharges,averagePayments
ALBANY,11901,4299
ATHENS,14295,3745
ATLANTA,10712,3711
AUGUSTA,11296,4122
AUSTELL,15648,4079
BLAIRSVILLE,7256,3383
BLUE RIDGE,17753,3782
BRUNSWICK,11579,4368
CALHOUN,15908,4454
CANTON,15984,3501
CARROLLTON,11286,3465
CARTERSVILLE,19401,3449
COLUMBUS,8619,3160
CONYERS,12719,3748
CORDELE,7737,3116
COVINGTON,9193,3432
CUMMING,20957,3205
DALLAS,17204,3586
DALTON,13680,3752
DECATUR,9453,3823
DOUGLAS,9266,3073
DOUGLASVILLE,14077,3385
DUBLIN,19675,4262
EASTMAN,7925,3613
FAYETTEVILLE,11502,3251
GAINESVILLE,14075,3599
GRIFFIN,19027,3667
JASPER,12101,3593
JESUP,8129,3679
LAGRANGE,9402,3427
LAWRENCEVILLE,11501,3577
LITHONIA,8753,3409
MACON,11588,3730
MARIETTA,14920,3482
MILLEDGEVILLE,11811,3434
MONROE,14428,3577
NEWNAN,9560,3406
PERRY,9856,3384
RIVERDALE,11786,3944
ROME,13756,3616
ROSWELL,31979,3441
SAVANNAH,10521,3504
SNELLVILLE,16062,3428
STATESBORO,12334,3718
STOCKBRIDGE,10456,3481
SWAINSBORO,8877,3432
THOMASTON,15778,3668
THOMASVILLE,10116,3378
TIFTON,11227,3378
TOCCOA,15747,3845
VALDOSTA,8080,3563
VIDALIA,10272,3058
WARNER ROBINS,9463,3338
WAYCROSS,10523,3205
