city,avgCoveredCharges,averagePayments
ADEL,8917,3704
ALBANY,16933,4380
ATHENS,16219,4269
ATLANTA,18004,4981
AUGUSTA,16571,4790
AUSTELL,16404,4507
BAINBRIDGE,8534,4152
BAXLEY,8959,4478
BLAIRSVILLE,7717,4046
BLUE RIDGE,13557,4499
BRUNSWICK,12587,5165
CAIRO,11592,4629
CALHOUN,18182,4492
CANTON,20076,4120
CARROLLTON,14880,4427
CARTERSVILLE,25174,4167
COLUMBUS,15574,4596
COMMERCE,8510,4687
CONYERS,13837,4557
CORDELE,7357,3896
COVINGTON,10678,4165
CUMMING,23213,3812
DAHLONEGA,11773,4610
DALLAS,14254,4333
DALTON,15180,4439
DECATUR,11490,4671
DONALSONVILLE,12584,4768
DOUGLAS,10104,3724
DOUGLASVILLE,16462,3921
DUBLIN,16742,4648
EAST POINT,34175,4924
EASTMAN,10754,4551
ELBERTON,8192,4118
ELLIJAY,9837,4514
FAYETTEVILLE,14606,3784
FITZGERALD,7708,3614
GAINESVILLE,13861,4382
GRIFFIN,22339,4351
HAWKINSVILLE,6935,4181
JASPER,14273,5135
JESUP,9064,4451
JOHNS CREEK,10843,3860
LAGRANGE,10898,4147
LAWRENCEVILLE,12916,4368
LITHONIA,14351,4162
LOUISVILLE,6559,4524
MACON,16365,4216
MARIETTA,19658,4204
MILLEDGEVILLE,14537,4142
MONROE,11987,4296
MOULTRIE,10798,4219
NEWNAN,16807,4333
PERRY,13611,4271
RIVERDALE,19608,4731
ROME,15927,4294
ROSWELL,28954,4090
ROYSTON,6613,4178
SAINT MARYS,11130,7698
SANDERSVILLE,7242,4274
SAVANNAH,14412,4245
SMYRNA,14030,3768
SNELLVILLE,19239,4024
STATESBORO,17453,4350
STOCKBRIDGE,12988,4325
SWAINSBORO,9661,4043
THOMASTON,12702,4461
THOMASVILLE,12968,4032
THOMSON,10350,4685
TIFTON,13764,4084
TOCCOA,11073,3825
VALDOSTA,14451,4054
VIDALIA,16337,3726
VILLA RICA,14198,4108
WARNER ROBINS,12861,4139
WAYCROSS,12220,3897
WAYNESBORO,5218,4753
WINDER,16780,4691
