city,avgCoveredCharges,averagePayments
ALBANY,47986,14252
AMERICUS,33760,15947
ATHENS,53751,12937
ATLANTA,52904,15052
AUGUSTA,49542,15501
AUSTELL,47319,14052
BAINBRIDGE,38310,12347
BLUE RIDGE,80662,14612
BRUNSWICK,38794,16244
CALHOUN,56879,14865
CANTON,60865,12734
CARROLLTON,42942,13517
CARTERSVILLE,79576,13720
COLUMBUS,50866,13704
CONYERS,44808,13831
COVINGTON,38604,12550
CUMMING,57098,9835
DAHLONEGA,35358,14029
DALLAS,49305,13941
DALTON,35277,12207
DECATUR,37666,14151
DEMOREST,24668,12594
DOUGLAS,55119,11145
DOUGLASVILLE,46365,12914
DUBLIN,57901,14382
EAST POINT,109073,15100
EASTMAN,23700,12866
FAYETTEVILLE,52619,12725
FORT OGLETHORPE,41513,12824
GAINESVILLE,53602,12859
GRIFFIN,50305,13324
HARTWELL,29853,10032
HAWKINSVILLE,20857,11904
JASPER,50303,13342
JESUP,47047,14546
JOHNS CREEK,28570,11636
LAGRANGE,39454,13107
LAWRENCEVILLE,37788,13016
MACON,44556,13457
MARIETTA,42947,13118
MILLEDGEVILLE,31778,12728
MONROE,43046,13051
MOULTRIE,33620,12847
NEWNAN,55941,13400
PERRY,31759,12236
RIVERDALE,47372,13528
ROME,66938,14597
ROSWELL,78777,12366
SAINT MARYS,33948,21826
SAVANNAH,45580,12848
SNELLVILLE,70721,13062
STATESBORO,71443,13560
STOCKBRIDGE,71567,12818
THOMASTON,56741,15674
THOMASVILLE,42392,11947
THOMSON,28746,14442
TIFTON,52486,12508
TOCCOA,26224,11673
VALDOSTA,44276,12253
VIDALIA,68906,13869
WARNER ROBINS,32181,12664
WAYCROSS,41277,11919
WINDER,54117,14448
