city,avgCoveredCharges,averagePayments
ALBANY,16648,5847
ATHENS,19906,5190
ATLANTA,16854,5875
AUGUSTA,24743,5565
AUSTELL,20241,5913
BRUNSWICK,15919,6267
CARTERSVILLE,27546,5131
CLAXTON,10882,5099
COLUMBUS,8691,4375
CONYERS,18578,5564
COVINGTON,9214,5071
CUMMING,34096,4755
DALTON,13291,5214
DECATUR,16558,5626
DOUGLAS,15483,5105
DOUGLASVILLE,22068,4987
DUBLIN,20091,5903
EAST POINT,51692,6532
FAYETTEVILLE,13867,5256
GAINESVILLE,21267,5074
GRIFFIN,30411,5285
LAGRANGE,10621,5148
LAWRENCEVILLE,15611,5265
LOUISVILLE,8612,5522
MACON,17760,5297
MARIETTA,22234,5058
MONROE,13489,5226
ROME,20204,5539
ROSWELL,49995,5061
SAVANNAH,19432,5495
SNELLVILLE,28644,4911
STATESBORO,19647,5406
STOCKBRIDGE,16905,5086
SWAINSBORO,14841,5025
THOMASVILLE,19049,4713
TIFTON,18540,5018
VALDOSTA,17093,4847
VIDALIA,17976,4568
WARNER ROBINS,8202,4847
WAYCROSS,16600,5240
