city,avgCoveredCharges,averagePayments
ALBANY,117554,40084
ATHENS,106804,35680
ATLANTA,185026,51268
AUGUSTA,125692,47150
AUSTELL,133938,38448
CARROLLTON,93406,32504
COLUMBUS,97528,37031
CONYERS,134729,38728
DALTON,116175,35699
DECATUR,106309,43572
DOUGLASVILLE,117268,33523
EAST POINT,230282,40340
FAYETTEVILLE,129466,35791
GAINESVILLE,195493,43623
GRIFFIN,173207,34853
LITHONIA,92152,38627
MACON,159996,43459
MARIETTA,143926,40513
RIVERDALE,103251,37399
ROME,122149,29455
SAVANNAH,113078,39672
STOCKBRIDGE,121712,36386
THOMASVILLE,103094,32737
VALDOSTA,99406,36674
WARNER ROBINS,89360,32618
