city,avgCoveredCharges,averagePayments
ALBANY,23418,7677
AMERICUS,14934,6827
ATHENS,22754,7092
ATLANTA,30930,8381
AUGUSTA,28225,8790
AUSTELL,24405,7390
BAXLEY,13392,6909
BLAIRSVILLE,10587,6313
BRUNSWICK,24816,8757
CAIRO,15249,6940
CALHOUN,24864,6850
CANTON,29793,7119
CARROLLTON,16034,6753
CARTERSVILLE,36153,6967
CHATSWORTH,16789,5823
CLAXTON,20294,6590
COLUMBUS,25812,7598
COMMERCE,14393,7465
CONYERS,17505,7622
CORDELE,16809,6241
COVINGTON,14802,6729
CUMMING,48459,8100
DAHLONEGA,17551,7741
DALLAS,19374,6699
DALTON,18203,6735
DECATUR,18736,7783
DEMOREST,9773,6636
DOUGLAS,18652,6122
DOUGLASVILLE,23112,6961
DUBLIN,31592,7432
EAST POINT,70563,8249
FAYETTEVILLE,21528,6318
FORT OGLETHORPE,18898,6773
GAINESVILLE,23164,6988
GRIFFIN,32712,7334
JASPER,30526,7298
JESUP,15202,7331
JOHNS CREEK,16490,6703
LAGRANGE,14383,6682
LAWRENCEVILLE,16596,7034
LITHONIA,17941,6826
LOUISVILLE,9064,7111
MACON,25992,7654
MARIETTA,32034,7504
MILLEDGEVILLE,24542,7231
MONROE,16704,6824
MOULTRIE,13749,6996
NEWNAN,22274,6816
PERRY,16497,6918
RIVERDALE,25756,7632
ROME,25961,7150
ROSWELL,70461,7520
SANDERSVILLE,10970,6878
SAVANNAH,25113,7015
SMYRNA,23044,6473
SNELLVILLE,29107,6612
STATESBORO,26056,7304
STOCKBRIDGE,22705,6803
SWAINSBORO,11862,6248
THOMASTON,16187,7111
THOMASVILLE,17588,6347
TIFTON,20285,6711
TOCCOA,15033,6088
VALDOSTA,27544,6640
VIDALIA,19936,5803
VILLA RICA,17338,6723
WARNER ROBINS,20177,6900
WAYCROSS,17237,6396
WAYNESBORO,9940,8008
