city,avgCoveredCharges,averagePayments
COLUMBUS,10379,6662
FREMONT,14192,5073
GRAND ISLAND,15383,5845
HASTINGS,12209,5491
KEARNEY,17038,5893
LINCOLN,15331,4859
OMAHA,23563,5656
PAPILLION,13984,4281
SCOTTSBLUFF,19668,6884
