city,avgCoveredCharges,averagePayments
ANDOVER,12121,5651
COFFEYVILLE,12153,5981
DODGE CITY,33690,9280
GARDEN CITY,23799,10330
HAYS,30657,8566
HUTCHINSON,20185,7964
INDEPENDENCE,14022,7316
KANSAS CITY,29385,7504
LAWRENCE,14410,6814
LEAVENWORTH,22616,6616
LIBERAL,20151,9246
MANHATTAN,25744,6323
NEWTON,20008,6269
OLATHE,25713,6495
OTTAWA,23810,7406
OVERLAND PARK,41883,6498
PARSONS,11796,7048
PITTSBURG,25844,6860
SHAWNEE MISSION,36474,6334
TOPEKA,25238,7102
WICHITA,29850,7148
