city,avgCoveredCharges,averagePayments
ALBERT LEA,12251,5003
AUSTIN,10573,4971
BEMIDJI,12748,5118
BRAINERD,13785,5449
BURNSVILLE,15390,5128
CAMBRIDGE,18827,5740
COON RAPIDS,21136,5501
DULUTH,11890,5609
EDINA,14258,5063
FAIRMONT,12884,6421
FERGUS FALLS,11431,4814
FRIDLEY,23835,5181
GRAND RAPIDS,10428,5236
HASTINGS,17992,5297
HIBBING,11210,5547
HUTCHINSON,11166,6528
MANKATO,14374,5524
MAPLEWOOD,15262,5512
MINNEAPOLIS,21543,6736
ROBBINSDALE,16730,5717
ROCHESTER,14413,6910
SAINT CLOUD,18017,6401
SAINT LOUIS PAR,8113,5323
SAINT PAUL,18707,6096
SHAKOPEE,16384,5176
WACONIA,15391,4999
WINONA,13773,6029
WOODBURY,16435,4988
