city,avgCoveredCharges,averagePayments
AUSTIN,12089,4749
BEMIDJI,15177,5425
BRAINERD,11167,5226
BURNSVILLE,17126,5117
COON RAPIDS,28226,5102
DULUTH,13563,5397
EDINA,18073,4761
FAIRMONT,9606,6048
FARIBAULT,9909,6019
FERGUS FALLS,18936,5229
FRIDLEY,27748,6698
HIBBING,10916,5423
MANKATO,16373,5162
MAPLEWOOD,12741,5151
MINNEAPOLIS,23870,10113
ROBBINSDALE,16822,5345
ROCHESTER,18431,7018
SAINT CLOUD,19892,6108
SAINT LOUIS PAR,9155,5098
SAINT PAUL,17172,5873
WILLMAR,14001,5890
WINONA,12432,5791
WOODBURY,15473,4741
WYOMING,16633,6156
