city,avgCoveredCharges,averagePayments
ALBERT LEA,32207,12933
ALEXANDRIA,27432,13504
AUSTIN,23430,12820
BEMIDJI,34340,13330
BRAINERD,31740,13914
BUFFALO,47127,15691
BURNSVILLE,32901,13996
CAMBRIDGE,58683,13545
COON RAPIDS,54854,14751
DETROIT LAKES,37968,18028
DULUTH,39393,14304
EDINA,34360,13383
FAIRMONT,31593,16313
FARIBAULT,23888,15918
FERGUS FALLS,36902,11844
FRIDLEY,56103,14905
GRAND RAPIDS,27688,13222
HASTINGS,37170,14191
HIBBING,25110,15007
HUTCHINSON,36043,15878
MANKATO,26449,14135
MAPLE GROVE,38551,13514
MAPLEWOOD,47531,14611
MINNEAPOLIS,49949,17539
NORTHFIELD,43224,14991
OWATONNA,48374,15931
PRINCETON,31342,15244
RED WING,31983,14336
ROBBINSDALE,39620,14107
ROCHESTER,28765,16673
SAINT CLOUD,42858,16380
SAINT LOUIS PAR,22788,13778
SAINT PAUL,48001,16388
SHAKOPEE,42562,14316
STILLWATER,25008,12591
VIRGINIA,29943,14618
WACONIA,27619,12594
WILLMAR,33200,15668
WINONA,40498,15124
WOODBURY,44542,14674
WORTHINGTON,31150,15743
WYOMING,32432,14079
