city,avgCoveredCharges,averagePayments
ALBERT LEA,13981,6831
ALEXANDRIA,14496,6761
AUSTIN,15013,6887
BEMIDJI,18821,7616
BRAINERD,16488,7011
BURNSVILLE,28265,9983
COON RAPIDS,29675,7465
DULUTH,16150,7562
EDINA,22721,6612
FAIRMONT,15742,9160
FERGUS FALLS,15476,5951
FRIDLEY,26080,6732
GRAND RAPIDS,9697,6531
HIBBING,12937,7747
MANKATO,20873,8586
MAPLEWOOD,24038,7538
MINNEAPOLIS,33687,9601
ROBBINSDALE,29144,7531
ROCHESTER,24326,9900
SAINT CLOUD,23624,8840
SAINT LOUIS PAR,11633,7114
SAINT PAUL,31385,8620
SHAKOPEE,26250,7048
VIRGINIA,13321,6983
WACONIA,16068,6537
WILLMAR,15911,8472
WOODBURY,30102,8766
WYOMING,19854,7127
