city,avgCoveredCharges,averagePayments
AUSTIN,17813,7855
BEMIDJI,18627,7957
BURNSVILLE,29591,8791
CAMBRIDGE,32890,8340
COON RAPIDS,26479,8689
DULUTH,28151,9512
EDINA,37048,8347
FAIRMONT,17786,9905
FARIBAULT,13550,9248
FRIDLEY,28558,8264
HIBBING,17182,8691
MANKATO,22456,8446
MAPLE GROVE,17310,7893
MAPLEWOOD,29425,8734
MINNEAPOLIS,31486,12386
OWATONNA,26764,9177
ROBBINSDALE,30987,8651
ROCHESTER,33472,12310
SAINT CLOUD,27509,11449
SAINT LOUIS PAR,15843,8177
SAINT PAUL,31283,9866
SHAKOPEE,23465,7627
WACONIA,18316,7635
WILLMAR,22987,9072
WINONA,21003,9219
WOODBURY,19672,8159
