city,avgCoveredCharges,averagePayments
ALBERT LEA,8442,4191
ALEXANDRIA,10134,4351
AUSTIN,9443,4096
BEMIDJI,10094,4330
BRAINERD,9148,4478
BUFFALO,10505,4599
BURNSVILLE,12664,4409
CAMBRIDGE,16068,4959
COON RAPIDS,19289,4431
DETROIT LAKES,11436,5771
DULUTH,10488,4584
EDINA,16974,4209
FAIRMONT,12109,5348
FARIBAULT,7195,5140
FERGUS FALLS,12125,3868
FRIDLEY,17097,4317
GRAND RAPIDS,9272,4386
HASTINGS,15058,4439
HIBBING,10172,5518
HUTCHINSON,11839,5154
MANKATO,11736,4479
MAPLE GROVE,16265,4486
MAPLEWOOD,15325,5014
MINNEAPOLIS,17538,6335
NORTHFIELD,16519,4691
OWATONNA,13279,4929
PRINCETON,12895,4886
RED WING,9665,4493
ROBBINSDALE,15573,4487
ROCHESTER,12056,5681
SAINT CLOUD,15046,5334
SAINT LOUIS PAR,7633,4381
SAINT PAUL,18136,5148
SHAKOPEE,11319,4150
STILLWATER,8944,4232
VIRGINIA,8031,4829
WACONIA,8885,4052
WILLMAR,9634,5064
WINONA,9592,5012
WOODBURY,15325,4180
WORTHINGTON,10325,5039
WYOMING,10793,4352
