city,avgCoveredCharges,averagePayments
ALBERT LEA,21170,11074
ALEXANDRIA,21689,11773
AUSTIN,21381,10901
BEMIDJI,22404,10866
BRAINERD,27310,12213
BUFFALO,25512,11605
BURNSVILLE,31855,11758
CAMBRIDGE,32420,10834
COON RAPIDS,50457,13892
DETROIT LAKES,23044,15374
DULUTH,30892,14280
EDINA,35361,11844
FAIRMONT,19911,14010
FARIBAULT,12977,13225
FERGUS FALLS,22960,10596
FRIDLEY,45546,11752
GRAND RAPIDS,16685,11390
HASTINGS,28046,11613
HIBBING,27393,13169
HUTCHINSON,18912,12585
MANKATO,29745,13063
MAPLE GROVE,35622,11436
MAPLEWOOD,42453,12346
MINNEAPOLIS,57742,19285
OWATONNA,27077,12150
PRINCETON,34553,13615
ROBBINSDALE,54684,12497
ROCHESTER,44273,18514
SAINT CLOUD,44500,15244
SAINT LOUIS PAR,22448,12120
SAINT PAUL,44499,14137
SHAKOPEE,36366,13266
STILLWATER,23160,9684
VIRGINIA,14377,11059
WACONIA,31669,11827
WILLMAR,27916,13691
WINONA,21126,13030
WOODBURY,37556,12943
WYOMING,25038,11908
