city,avgCoveredCharges,averagePayments
ALEXANDRIA,14121,5109
AUSTIN,11003,4934
BRAINERD,12716,5248
BURNSVILLE,19712,5232
COON RAPIDS,23892,5501
DULUTH,12593,5683
EDINA,16523,4939
FAIRMONT,12387,6344
FERGUS FALLS,13899,4603
FRIDLEY,20978,5300
MANKATO,11540,5280
MAPLE GROVE,12256,4583
MAPLEWOOD,17356,5557
MINNEAPOLIS,21304,7896
ROBBINSDALE,22395,5773
ROCHESTER,15606,6702
SAINT CLOUD,17997,7182
SAINT LOUIS PAR,10814,5063
SAINT PAUL,21870,6406
SHAKOPEE,15670,5328
WINONA,8980,5674
WOODBURY,17403,4849
WYOMING,18507,5325
