city,avgCoveredCharges,averagePayments
ALBERT LEA,8625,3499
BEMIDJI,9830,3731
BRAINERD,8844,3749
BUFFALO,13040,3804
BURNSVILLE,12118,3801
CAMBRIDGE,13594,3670
COON RAPIDS,16859,4101
DETROIT LAKES,8666,4923
DULUTH,8396,3869
EDINA,12089,3408
FAIRMONT,10855,4408
FARIBAULT,7608,4321
FERGUS FALLS,9291,3253
FRIDLEY,16019,3525
GRAND RAPIDS,8239,3687
HIBBING,10783,4236
MANKATO,8087,3764
MAPLEWOOD,12617,3686
MINNEAPOLIS,14186,5418
NORTHFIELD,11425,4013
RED WING,8037,3894
ROBBINSDALE,14731,3804
ROCHESTER,10070,4860
SAINT CLOUD,11492,4492
SAINT LOUIS PAR,6351,3696
SAINT PAUL,12657,4235
SHAKOPEE,11178,3555
WACONIA,8067,3403
WILLMAR,9146,4205
WINONA,6893,4091
WOODBURY,9616,3509
WYOMING,19386,3729
