city,avgCoveredCharges,averagePayments
ALEXANDRIA,15764,6110
BEMIDJI,15684,6414
BRAINERD,15298,6250
BURNSVILLE,17168,6145
CAMBRIDGE,20344,6191
COON RAPIDS,20394,6280
DULUTH,13332,6539
EDINA,18541,5865
FAIRMONT,10254,7300
FARIBAULT,7545,7090
FERGUS FALLS,12290,5204
FRIDLEY,26950,6473
GRAND RAPIDS,9091,5481
HASTINGS,15300,5925
HIBBING,15187,6672
HUTCHINSON,13369,7388
MANKATO,12557,6312
MAPLEWOOD,16391,6843
MINNEAPOLIS,22904,8969
NORTHFIELD,15359,6580
PRINCETON,15096,7190
RED WING,10437,6091
ROBBINSDALE,21727,6292
ROCHESTER,14855,7564
SAINT CLOUD,15626,7364
SAINT LOUIS PAR,10451,6058
SAINT PAUL,17627,6842
SHAKOPEE,13944,6184
WACONIA,17927,5331
WILLMAR,11511,7031
WINONA,11844,6862
WOODBURY,17903,7346
WYOMING,23150,7575
