city,avgCoveredCharges,averagePayments
ALBERT LEA,10609,4412
AUSTIN,7993,4370
BEMIDJI,14254,5262
BRAINERD,9686,4683
BUFFALO,13004,5776
BURNSVILLE,15540,4785
COON RAPIDS,15514,4930
DULUTH,12792,4871
EDINA,14201,4225
FAIRMONT,11792,5583
FRIDLEY,16292,4345
HASTINGS,12358,4898
HIBBING,11054,4917
MANKATO,13225,6510
MAPLEWOOD,13790,4887
MINNEAPOLIS,14729,7024
ROBBINSDALE,13937,4641
ROCHESTER,9723,6405
SAINT CLOUD,11948,5599
SAINT LOUIS PAR,7037,4641
SAINT PAUL,17349,5474
SHAKOPEE,14760,4547
STILLWATER,10818,4401
VIRGINIA,8940,5031
WILLMAR,7917,5330
WYOMING,17511,4775
