city,avgCoveredCharges,averagePayments
ALBERT LEA,9846,5923
ALEXANDRIA,12272,6439
AUSTIN,13554,6188
BEMIDJI,15230,5847
BRAINERD,14150,6548
BUFFALO,15566,6579
BURNSVILLE,20265,6425
CAMBRIDGE,16685,6133
COON RAPIDS,19482,6291
DULUTH,16418,7040
EDINA,20119,6741
FAIRMONT,10855,7701
FERGUS FALLS,14593,5555
FRIDLEY,30164,6715
GRAND RAPIDS,8700,6252
HIBBING,11098,6407
MANKATO,14802,6681
MAPLE GROVE,14865,5910
MAPLEWOOD,22547,6783
MINNEAPOLIS,23847,8816
ROBBINSDALE,23240,6556
ROCHESTER,20139,9222
SAINT CLOUD,19728,7853
SAINT LOUIS PAR,10553,6505
SAINT PAUL,24303,7468
SHAKOPEE,17567,7290
STILLWATER,14031,5796
WACONIA,11300,6106
WINONA,15787,7098
WOODBURY,19219,5988
