city,avgCoveredCharges,averagePayments
ALBERT LEA,8771,4341
ALEXANDRIA,11980,4559
BEMIDJI,12638,4520
BRAINERD,10594,4710
BUFFALO,12450,5388
BURNSVILLE,15506,4642
CAMBRIDGE,15811,4627
COON RAPIDS,18344,4563
DETROIT LAKES,11771,6120
DULUTH,10837,4913
EDINA,17687,4361
FRIDLEY,17266,4585
GRAND RAPIDS,8278,4502
HIBBING,11328,4885
MANKATO,12296,4698
MAPLEWOOD,15491,4755
MINNEAPOLIS,18047,6101
ROBBINSDALE,13940,4759
ROCHESTER,11434,6256
SAINT CLOUD,13752,5565
SAINT LOUIS PAR,7553,4518
SAINT PAUL,15750,5238
SHAKOPEE,14857,4595
STILLWATER,10577,4272
WACONIA,12028,4251
WINONA,9964,5156
WOODBURY,13566,4349
WORTHINGTON,8271,5367
WYOMING,12364,4692
