city,avgCoveredCharges,averagePayments
ALBERT LEA,12932,6157
ALEXANDRIA,13186,6442
AUSTIN,13332,6082
BEMIDJI,14674,6193
BRAINERD,15557,6389
BUFFALO,17270,6398
BURNSVILLE,19093,6604
CAMBRIDGE,23158,7741
COON RAPIDS,19899,6541
DETROIT LAKES,18458,8238
DULUTH,15122,6905
EDINA,16893,5883
FAIRMONT,13174,7821
FARIBAULT,9375,7655
FERGUS FALLS,16555,5748
FRIDLEY,22884,6116
GRAND RAPIDS,12855,6327
HASTINGS,21912,6727
HIBBING,14287,6897
HUTCHINSON,16786,7592
MANKATO,14606,6689
MAPLE GROVE,15596,5891
MAPLEWOOD,19311,6967
MINNEAPOLIS,22279,9158
NORTHFIELD,17356,6806
OWATONNA,18186,7035
PRINCETON,16468,7467
RED WING,12798,6589
ROBBINSDALE,25110,6523
ROCHESTER,15873,7948
SAINT CLOUD,18282,7680
SAINT LOUIS PAR,10574,6375
SAINT PAUL,19480,7420
SHAKOPEE,14512,6018
STILLWATER,15383,6009
VIRGINIA,14401,6651
WACONIA,11884,5839
WILLMAR,16334,7939
WINONA,14318,7097
WOODBURY,17198,5765
WORTHINGTON,13423,7321
WYOMING,20287,6646
