city,avgCoveredCharges,averagePayments
BEMIDJI,12365,4017
BRAINERD,9637,4183
BURNSVILLE,14838,4097
CAMBRIDGE,17226,4026
COON RAPIDS,19314,4316
DULUTH,9127,4313
EDINA,13530,3873
FRIDLEY,17872,5602
GRAND RAPIDS,8570,3866
HIBBING,9119,4442
MANKATO,10676,4939
MAPLEWOOD,11995,4299
MINNEAPOLIS,20285,5312
ROBBINSDALE,20955,4208
ROCHESTER,12202,4967
SAINT CLOUD,11908,4891
SAINT LOUIS PAR,6719,4198
SAINT PAUL,14604,4865
SHAKOPEE,15695,3902
STILLWATER,9855,3695
WACONIA,7882,3796
WILLMAR,9470,4717
WINONA,8301,4417
WOODBURY,15952,4066
