city,avgCoveredCharges,averagePayments
ALBERT LEA,13614,7257
ALEXANDRIA,16518,7210
AUSTIN,15260,6838
BEMIDJI,16070,7267
BRAINERD,16004,7428
BUFFALO,18237,6767
BURNSVILLE,23656,7721
CAMBRIDGE,23230,6912
COON RAPIDS,33041,7215
DULUTH,18044,7579
EDINA,20439,6842
FAIRMONT,15530,8784
FARIBAULT,13078,8517
FERGUS FALLS,15761,6693
FRIDLEY,32331,7117
GRAND RAPIDS,11011,7013
HASTINGS,21291,6822
HIBBING,17131,7650
HUTCHINSON,15127,8198
MANKATO,17736,7186
MAPLEWOOD,22871,7047
MINNEAPOLIS,30680,11807
PRINCETON,15627,7842
ROBBINSDALE,35616,7744
ROCHESTER,22844,10688
SAINT CLOUD,21331,8638
SAINT LOUIS PAR,11215,7575
SAINT PAUL,26758,8547
SHAKOPEE,23722,7271
STILLWATER,14714,6833
VIRGINIA,11497,7539
WACONIA,13324,6187
WILLMAR,15912,8327
WORTHINGTON,13460,8226
WYOMING,16688,7344
