city,avgCoveredCharges,averagePayments
ALEXANDRIA,20482,9453
AUSTIN,18793,8798
BEMIDJI,18232,8727
BRAINERD,18178,9225
BUFFALO,26649,8706
BURNSVILLE,28612,9499
CAMBRIDGE,37222,9276
COON RAPIDS,36220,9619
DULUTH,25054,10036
EDINA,30645,9103
FAIRMONT,14748,11416
FERGUS FALLS,16293,8037
FRIDLEY,43548,10352
MANKATO,26014,12665
MAPLE GROVE,25210,8223
MAPLEWOOD,26608,8976
MINNEAPOLIS,45540,15358
OWATONNA,28647,12201
ROBBINSDALE,35557,9729
ROCHESTER,32429,13082
SAINT CLOUD,33557,11537
SAINT LOUIS PAR,13205,8955
SAINT PAUL,33658,10942
SHAKOPEE,26242,8472
VIRGINIA,14894,8659
WACONIA,17976,8293
WILLMAR,21072,10813
WINONA,17379,10170
WOODBURY,27322,8421
WYOMING,23369,9030
